index_id,candidate_id,confidence_score,need_judge
3848,-1,1,True
3852,14352,5,False
3853,14353,5,False
3857,14357,5,False
3865,-1,1,True
3867,14367,5,False
3872,14372,5,False
3877,14377,5,False
3882,14382,5,False
3885,14385,5,False
3888,14388,5,False
3890,-1,1,True
3894,14394,5,False
3896,14396,5,False
3914,14414,5,False
3929,14429,5,False
3934,14434,5,False
3939,14439,5,False
3942,14442,5,False
3943,14443,5,False
3948,14448,5,False
3953,14453,5,False
3955,14455,5,False
3956,14456,5,False
3957,14457,5,False
3962,-1,1,True
3965,14465,5,False
3971,14471,5,False
3972,14472,5,False
3974,14474,5,False
3976,14476,5,False
3979,14479,5,False
3981,14481,5,False
3990,14490,5,False
3996,14496,5,False
3998,14498,5,False
3999,14499,5,False
4002,14502,5,False
4007,14507,5,False
4012,14512,5,False
4013,14513,5,False
4020,14520,5,False
4022,14522,5,False
4025,14525,5,False
4028,14528,5,False
4031,14531,5,False
4036,14536,5,False
4039,14539,5,False
4040,14540,5,False
4045,14545,5,False
4050,14550,5,False
4059,14559,5,False
4061,14561,5,False
4071,14571,5,False
4072,14572,5,False
4074,14574,5,False
4084,14584,5,False
4087,14587,5,False
4089,14589,5,False
4090,14590,5,False
4104,14604,5,False
4106,14606,5,False
4113,14613,5,False
4119,14619,5,False
4122,14622,5,False
4131,-1,1,True
4157,14657,5,False
4167,14667,5,False
4168,14668,5,False
4174,-1,1,True
4176,14676,5,False
4179,14679,5,False
4183,14683,5,False
4184,14684,5,False
4191,14691,5,False
4198,14698,5,False
4200,14700,5,False
4203,-1,1,True
4207,14707,4,True
4209,-1,1,True
4211,14711,5,False
4216,14716,5,False
4221,14721,5,False
4223,14723,5,False
4225,14725,5,False
4230,14730,5,False
4237,14737,5,False
4247,14747,5,False
4253,14753,5,False
4254,14754,5,False
4258,14758,5,False
4263,14763,5,False
4264,14764,5,False
4270,14770,5,False
4275,14775,5,False
4277,14777,5,False
4279,14779,5,False
4284,14784,5,False
4286,14786,5,False
4287,14787,5,False
4291,14791,5,False
4294,14794,5,False
4298,14798,5,False
4302,14802,5,False
4303,14803,5,False
4304,14804,5,False
4305,14805,5,False
4309,14809,5,False
4310,14810,5,False
4321,14821,5,False
4323,14823,5,False
4326,14826,5,False
4328,14828,5,False
4343,14843,5,False
4344,14844,5,False
4345,14845,5,False
4353,14853,5,False
4356,14856,5,False
4374,14874,5,False
4379,14879,5,False
4390,14890,5,False
4392,14892,5,False
4399,14899,5,False
4402,14902,5,False
4405,14905,5,False
4429,14929,5,False
4436,14936,5,False
4442,14942,5,False
4446,-1,1,True
4450,14950,5,False
4460,14960,5,False
4465,14965,5,False
4471,14971,5,False
4472,14972,5,False
4476,14976,5,False
4482,14982,5,False
4486,14986,5,False
4494,14994,5,False
